startDate,endDate,lastUpdate,cause,severity,title,message,message_nohtml,tags
2024-06-15 05:00:00,2024-06-22 04:15:00,2024-06-06 15:28:23,TRAVAUX,BLOQUANTE,Bus 322 : Travaux - Arrêt(s) non desservi(s),"<p>La ligne 322 sera déviée : les arrêts situés entre Jura et Berlioz ne seront plus desservis en direction de Mairie de Montreuil. Quand : à partir du samedi 15 juin 2024, jusqu'au samedi 22 juin 2024. Raison : travaux.<br><a href='http://www.ratp.fr'>Plus d'informations sur le site ratp.fr</a></p>","La ligne 322 sera déviée : les arrêts situés entre Jura et Berlioz ne seront plus desservis en direction de Mairie de Montreuil. Quand : à partir du samedi 15 juin 2024, jusqu'au samedi 22 juin 2024. Raison : travaux. Plus d'informations sur le site ratp.fr",
2024-06-17 08:00:00,2024-08-09 17:45:00,2024-06-06 15:32:25,TRAVAUX,BLOQUANTE,Bus 220 : Travaux - Arrêt(s) non desservi(s),"<p>La ligne 220 sera déviée : les arrêts situés entre Bry-sur-Marne RER et Route de Neuilly ne seront plus desservis en direction de Torcy <RER>. Quand : à partir du lundi 17 juin 2024, jusqu'au vendredi 9 août 2024. Raison : travaux.<br><a href='http://www.ratp.fr'>Plus d'informations sur le site ratp.fr</a></p>","La ligne 220 sera déviée : les arrêts situés entre Bry-sur-Marne RER et Route de Neuilly ne seront plus desservis en direction de Torcy . Quand : à partir du lundi 17 juin 2024, jusqu'au vendredi 9 août 2024. Raison : travaux. Plus d'informations sur le site ratp.fr",
2024-06-06 07:29:00,2024-07-01 04:15:00,2024-06-06 15:34:22,TRAVAUX,BLOQUANTE,Bus 330 : Travaux - Arrêt(s) non desservi(s),"<p>La ligne 330 est déviée : les arrêts situés entre Raymond Queneau - Anatole France et Parc Henri Barbusse ne sont plus desservis en direction de Fort d’Aubervilliers. Reprise estimée : lundi 1 juillet 2024, à partir de 03h30. Raison : travaux.<br><a href='http://www.ratp.fr'>Plus d'informations sur le site ratp.fr</a></p>","La ligne 330 est déviée : les arrêts situés entre Raymond Queneau - Anatole France et Parc Henri Barbusse ne sont plus desservis en direction de Fort d’Aubervilliers. Reprise estimée : lundi 1 juillet 2024, à partir de 03h30. Raison : travaux. Plus d'informations sur le site ratp.fr",
2024-06-04 04:40:00,2024-06-15 15:45:00,2024-06-06 15:40:20,TRAVAUX,BLOQUANTE,Bus 104 : Travaux - Arrêt(s) non desservi(s),"<p>La ligne 104 est déviée : les arrêts situés entre Bicentenaire et Colonel Fabien ne sont plus desservis en direction de École Vétérinaire de Maisons-Alfort. Reprise estimée : samedi 15 juin 2024, à partir de 15h00. Raison : travaux.<br><a href='http://www.ratp.fr'>Plus d'informations sur le site ratp.fr</a></p>","La ligne 104 est déviée : les arrêts situés entre Bicentenaire et Colonel Fabien ne sont plus desservis en direction de École Vétérinaire de Maisons-Alfort. Reprise estimée : samedi 15 juin 2024, à partir de 15h00. Raison : travaux. Plus d'informations sur le site ratp.fr",
2024-06-15 16:00:00,2024-06-15 17:45:00,2024-06-06 15:46:12,PERTURBATION,BLOQUANTE,Bus 308 : Manifestation - Arrêt(s) non desservi(s),"<p>La ligne 308 sera déviée : les arrêts situés entre Petits Carreaux et Avenue de Choisy ne seront plus desservis en direction de Créteil – Préfecture du Val-de Marne. Quand : samedi 15 juin 2024, de 16h00 à 17h00. Raison : manifestation.<br><a href='http://www.ratp.fr'>Plus d'informations sur le site ratp.fr</a></p>","La ligne 308 sera déviée : les arrêts situés entre Petits Carreaux et Avenue de Choisy ne seront plus desservis en direction de Créteil – Préfecture du Val-de Marne. Quand : samedi 15 juin 2024, de 16h00 à 17h00. Raison : manifestation. Plus d'informations sur le site ratp.fr",
2024-06-06 07:49:00,2024-06-18 04:15:00,2024-06-06 15:54:11,TRAVAUX,BLOQUANTE,Bus 268 : Travaux - Arrêt(s) non desservi(s),"<p>La ligne 268 est déviée : les arrêts situés entre Espérance - Julien Boursier et Victor Hugo ne sont plus desservis en direction de Villiers-le-Bel – Arnouville <RER>. Reprise estimée : mardi 18 juin 2024, à partir de 03h30. Raison : travaux.<br><a href='http://www.ratp.fr'>Plus d'informations sur le site ratp.fr</a></p>","La ligne 268 est déviée : les arrêts situés entre Espérance - Julien Boursier et Victor Hugo ne sont plus desservis en direction de Villiers-le-Bel – Arnouville . Reprise estimée : mardi 18 juin 2024, à partir de 03h30. Raison : travaux. Plus d'informations sur le site ratp.fr",
2024-06-06 10:07:00,2024-06-15 04:15:00,2024-06-06 16:04:11,TRAVAUX,BLOQUANTE,Bus 61 : Travaux - Arrêt(s) non desservi(s),"<p>La ligne 61 est déviée : les arrêts situés entre Église de Pantin-Métro et Paul Bert - Cimetière ne sont plus desservis en direction de Place d'Italie. Reprise estimée : samedi 15 juin 2024, à partir de 03h30. Raison : travaux.<br><a href='http://www.ratp.fr'>Plus d'informations sur le site ratp.fr</a></p>","La ligne 61 est déviée : les arrêts situés entre Église de Pantin-Métro et Paul Bert - Cimetière ne sont plus desservis en direction de Place d'Italie. Reprise estimée : samedi 15 juin 2024, à partir de 03h30. Raison : travaux. Plus d'informations sur le site ratp.fr",
2024-06-06 14:06:00,2024-06-10 02:45:00,2024-06-06 16:08:29,TRAVAUX,BLOQUANTE,Bus 28 : Travaux - Arrêt(s) non desservi(s),"<p>La ligne 28 est déviée : les arrêts situés entre Pont des Invalides - Place de Finlande et Rond-Point des Champs-Élysées - Matignon ne sont plus desservis en direction de Porte de Clichy. Reprise estimée : lundi 10 juin 2024, à partir de 02h00. Raison : travaux.<br><a href='http://www.ratp.fr'>Plus d'informations sur le site ratp.fr</a></p>","La ligne 28 est déviée : les arrêts situés entre Pont des Invalides - Place de Finlande et Rond-Point des Champs-Élysées - Matignon ne sont plus desservis en direction de Porte de Clichy. Reprise estimée : lundi 10 juin 2024, à partir de 02h00. Raison : travaux. Plus d'informations sur le site ratp.fr",
2024-06-10 05:15:00,2024-07-18 02:45:00,2024-06-06 16:16:30,PERTURBATION,BLOQUANTE,Bus 28 : Préparation des Jeux de Paris 2024 - Arrêt(s) non desservi(s),"<p>La ligne 28 sera déviée : les arrêts situés entre Pont des Invalides - Place de Finlande et Rond-Point des Champs-Élysées - Matignon ne seront plus desservis en direction de Porte de Clichy. Quand : à partir du lundi 10 juin 2024 à 05h15, jusqu'au jeudi 18 juillet 2024 à 02h00. Raison : préparation des Jeux de Paris 2024.<br><a href='http://www.ratp.fr'>Plus d'informations sur le site ratp.fr</a></p>","La ligne 28 sera déviée : les arrêts situés entre Pont des Invalides - Place de Finlande et Rond-Point des Champs-Élysées - Matignon ne seront plus desservis en direction de Porte de Clichy. Quand : à partir du lundi 10 juin 2024 à 05h15, jusqu'au jeudi 18 juillet 2024 à 02h00. Raison : préparation des Jeux de Paris 2024. Plus d'informations sur le site ratp.fr",
2024-06-06 16:14:00,2024-07-01 04:15:00,2024-06-06 16:18:11,TRAVAUX,BLOQUANTE,Bus 57 : Travaux - Arrêt(s) non desservi(s),"<p>La ligne 57 est déviée : les arrêts situés entre Porte de Bagnolet - Louis Ganne et Porte de Montreuil ne sont plus desservis en direction de Arcueil – Laplace <RER>. Reprise estimée : lundi 1 juillet 2024, à partir de 03h30. Raison : travaux.<br><a href='http://www.ratp.fr'>Plus d'informations sur le site ratp.fr</a></p>","La ligne 57 est déviée : les arrêts situés entre Porte de Bagnolet - Louis Ganne et Porte de Montreuil ne sont plus desservis en direction de Arcueil – Laplace . Reprise estimée : lundi 1 juillet 2024, à partir de 03h30. Raison : travaux. Plus d'informations sur le site ratp.fr",
2024-06-16 20:00:00,2024-06-24 03:45:00,2024-06-06 16:32:17,TRAVAUX,BLOQUANTE,Bus 47 : Travaux - Arrêt(s) non desservi(s),"<p>La ligne 47 sera déviée : les arrêts situés entre Maison Blanche et Place d'Italie - Mairie du 13e ne seront plus desservis en direction de Châtelet. Quand : à partir du dimanche 16 juin 2024, jusqu'au lundi 24 juin 2024. Raison : travaux.<br><a href='http://www.ratp.fr'>Plus d'informations sur le site ratp.fr</a></p>","La ligne 47 sera déviée : les arrêts situés entre Maison Blanche et Place d'Italie - Mairie du 13e ne seront plus desservis en direction de Châtelet. Quand : à partir du dimanche 16 juin 2024, jusqu'au lundi 24 juin 2024. Raison : travaux. Plus d'informations sur le site ratp.fr",
2024-05-31 23:00:00,2024-06-28 18:45:00,2024-06-06 17:26:11,TRAVAUX,BLOQUANTE,Bus 212 : Travaux - Arrêt(s) non desservi(s),"<p>La ligne 212 est déviée : les arrêts situés entre Malnoue - Stade Dominique Rocheteau et Émerainville-Pontault-Combault RER ne sont plus desservis en direction de Gare d'Emerainville Pontault-Combault <RER>. Reprise estimée : vendredi 28 juin 2024, à partir de 18h00. Raison : travaux.<br><a href='http://www.ratp.fr'>Plus d'informations sur le site ratp.fr</a></p>","La ligne 212 est déviée : les arrêts situés entre Malnoue - Stade Dominique Rocheteau et Émerainville-Pontault-Combault RER ne sont plus desservis en direction de Gare d'Emerainville Pontault-Combault . Reprise estimée : vendredi 28 juin 2024, à partir de 18h00. Raison : travaux. Plus d'informations sur le site ratp.fr",
2024-06-10 22:01:00,2024-06-11 06:45:00,2024-06-06 17:28:32,TRAVAUX,BLOQUANTE,Bus 77 : Travaux - Arrêt(s) non desservi(s),"<p>La ligne 77 sera déviée : les arrêts situés entre Route de la Terrasse et Joinville-le-Pont RER ne seront plus desservis en direction de Joinville-le-Pont <RER>. Quand : lundi 10 juin 2024, de 22h01 à 06h00. Raison : travaux.<br><a href='http://www.ratp.fr'>Plus d'informations sur le site ratp.fr</a></p>","La ligne 77 sera déviée : les arrêts situés entre Route de la Terrasse et Joinville-le-Pont RER ne seront plus desservis en direction de Joinville-le-Pont . Quand : lundi 10 juin 2024, de 22h01 à 06h00. Raison : travaux. Plus d'informations sur le site ratp.fr",
2024-06-10 22:00:00,2024-06-11 06:45:00,2024-06-06 17:28:51,TRAVAUX,BLOQUANTE,Bus 77 : Travaux - Arrêt(s) non desservi(s),"<p>La ligne 77 sera déviée : les arrêts situés entre Joinville-le-Pont RER et Route de la Terrasse ne seront plus desservis en direction de Gare de Lyon. Quand : lundi 10 juin 2024, de 22h00 à 06h00. Raison : travaux.<br><a href='http://www.ratp.fr'>Plus d'informations sur le site ratp.fr</a></p>","La ligne 77 sera déviée : les arrêts situés entre Joinville-le-Pont RER et Route de la Terrasse ne seront plus desservis en direction de Gare de Lyon. Quand : lundi 10 juin 2024, de 22h00 à 06h00. Raison : travaux. Plus d'informations sur le site ratp.fr",
2024-05-30 20:00:00,2024-06-14 17:45:00,2024-06-06 17:34:10,TRAVAUX,BLOQUANTE,Bus 21 : Travaux - Arrêt(s) non desservi(s),"<p>La ligne 21 est déviée : les arrêts situés entre Glacière - Arago et Les Écoles ne sont plus desservis en direction de Porte de Saint-Ouen – Hôpital Bichat. Reprise estimée : vendredi 14 juin 2024, à partir de 17h00. Raison : travaux.<br><a href='http://www.ratp.fr'>Plus d'informations sur le site ratp.fr</a></p>","La ligne 21 est déviée : les arrêts situés entre Glacière - Arago et Les Écoles ne sont plus desservis en direction de Porte de Saint-Ouen – Hôpital Bichat. Reprise estimée : vendredi 14 juin 2024, à partir de 17h00. Raison : travaux. Plus d'informations sur le site ratp.fr",
2024-05-31 19:44:00,2024-08-01 03:45:00,2024-06-06 17:40:14,TRAVAUX,BLOQUANTE,Bus 247 : Travaux - Arrêt(s) non desservi(s),"<p>La ligne 247 est déviée : les arrêts situés entre Ancienne Mairie et Libération ne sont plus desservis en direction de Aulnay-sous-Bois – Garonor. Reprise estimée : jeudi 1 août 2024, à partir de 03h00. Raison : travaux.<br><a href='http://www.ratp.fr'>Plus d'informations sur le site ratp.fr</a></p>","La ligne 247 est déviée : les arrêts situés entre Ancienne Mairie et Libération ne sont plus desservis en direction de Aulnay-sous-Bois – Garonor. Reprise estimée : jeudi 1 août 2024, à partir de 03h00. Raison : travaux. Plus d'informations sur le site ratp.fr",
2024-06-06 09:49:00,2024-08-01 04:15:00,2024-06-06 18:02:32,TRAVAUX,BLOQUANTE,Bus 138 : Travaux - Arrêt(s) non desservi(s),"<p>La ligne 138 est déviée : les arrêts situés entre Saint-Ouen RER et Cimetière ne sont plus desservis en direction de Gare d'Ermont – Eaubonne <RER>. Reprise estimée : jeudi 1 août 2024, à partir de 03h30. Raison : travaux.<br><a href='http://www.ratp.fr'>Plus d'informations sur le site ratp.fr</a></p>","La ligne 138 est déviée : les arrêts situés entre Saint-Ouen RER et Cimetière ne sont plus desservis en direction de Gare d'Ermont – Eaubonne . Reprise estimée : jeudi 1 août 2024, à partir de 03h30. Raison : travaux. Plus d'informations sur le site ratp.fr",
2024-06-06 09:51:00,2024-06-28 04:15:00,2024-06-06 18:02:41,TRAVAUX,BLOQUANTE,Bus 138 : Travaux - Arrêt(s) non desservi(s),"<p>La ligne 138 est déviée : les arrêts situés entre Villeneuve et Saint-Ouen RER ne sont plus desservis en direction de Gare de Saint-Ouen <RER>. Reprise estimée : vendredi 28 juin 2024, à partir de 03h30. Raison : travaux.<br><a href='http://www.ratp.fr'>Plus d'informations sur le site ratp.fr</a></p>","La ligne 138 est déviée : les arrêts situés entre Villeneuve et Saint-Ouen RER ne sont plus desservis en direction de Gare de Saint-Ouen . Reprise estimée : vendredi 28 juin 2024, à partir de 03h30. Raison : travaux. Plus d'informations sur le site ratp.fr",
2024-06-13 09:00:00,2024-06-13 16:45:00,2024-06-06 18:16:07,TRAVAUX,BLOQUANTE,Bus TUVIM : Travaux - Arrêt(s) non desservi(s),"<p>La ligne TUVIM sera déviée : les arrêts situés entre Jules Guesde et Mairie d'Issy ne seront plus desservis en direction de Circuit Île Saint-Germain. Quand : à partir du jeudi 13 juin 2024, jusqu'au vendredi 14 juin 2024, les jeudis et vendredis de 09h00 à 16h00. Raison : travaux.<br><a href='http://www.ratp.fr'>Plus d'informations sur le site ratp.fr</a></p>","La ligne TUVIM sera déviée : les arrêts situés entre Jules Guesde et Mairie d'Issy ne seront plus desservis en direction de Circuit Île Saint-Germain. Quand : à partir du jeudi 13 juin 2024, jusqu'au vendredi 14 juin 2024, les jeudis et vendredis de 09h00 à 16h00. Raison : travaux. Plus d'informations sur le site ratp.fr",
2024-06-10 21:00:00,2024-06-11 02:45:00,2024-06-06 18:18:11,TRAVAUX,BLOQUANTE,Bus 119 : Travaux - Arrêt(s) non desservi(s),"<p>La ligne 119 sera déviée : les arrêts situés entre 8 mai 1945 et Boulevard du 1er Mai ne seront plus desservis en direction de Vauhallan – Abbaye – Cimetière. Quand : à partir du lundi 10 juin 2024, jusqu'au mercredi 12 juin 2024, les lundis et mardis de 21h00 à 02h00. Raison : travaux.<br><a href='http://www.ratp.fr'>Plus d'informations sur le site ratp.fr</a></p>","La ligne 119 sera déviée : les arrêts situés entre 8 mai 1945 et Boulevard du 1er Mai ne seront plus desservis en direction de Vauhallan – Abbaye – Cimetière. Quand : à partir du lundi 10 juin 2024, jusqu'au mercredi 12 juin 2024, les lundis et mardis de 21h00 à 02h00. Raison : travaux. Plus d'informations sur le site ratp.fr",
2024-06-04 09:23:00,2024-07-06 03:45:00,2024-06-06 18:22:12,TRAVAUX,BLOQUANTE,Bus 144 : Travaux - Arrêt(s) non desservi(s),"<p>La ligne 144 est déviée : les arrêts situés entre Mairie de Rueil et Colmar ne sont plus desservis en direction de Rueil-Malmaison <RER>. Reprise estimée : samedi 6 juillet 2024, à partir de 03h00. Raison : travaux.<br><a href='http://www.ratp.fr'>Plus d'informations sur le site ratp.fr</a></p>","La ligne 144 est déviée : les arrêts situés entre Mairie de Rueil et Colmar ne sont plus desservis en direction de Rueil-Malmaison . Reprise estimée : samedi 6 juillet 2024, à partir de 03h00. Raison : travaux. Plus d'informations sur le site ratp.fr",
2024-05-08 13:00:00,2024-07-01 18:45:00,2024-06-06 18:42:13,TRAVAUX,BLOQUANTE,Bus 209 : Travaux - Arrêt(s) non desservi(s),"<p>La ligne 209 est déviée : les arrêts situés entre Pasteur et Villiers-sur-Marne - Le Plessis-Trévise RER ne sont plus desservis en direction de Villiers-sur-Marne – Le Plessis-Trévise <RER>. Reprise estimée : lundi 1 juillet 2024, à partir de 18h00. Raison : travaux.<br><a href='http://www.ratp.fr'>Plus d'informations sur le site ratp.fr</a></p>","La ligne 209 est déviée : les arrêts situés entre Pasteur et Villiers-sur-Marne - Le Plessis-Trévise RER ne sont plus desservis en direction de Villiers-sur-Marne – Le Plessis-Trévise . Reprise estimée : lundi 1 juillet 2024, à partir de 18h00. Raison : travaux. Plus d'informations sur le site ratp.fr",
2024-04-15 05:30:00,2024-09-16 03:45:00,2024-06-06 18:44:13,PERTURBATION,BLOQUANTE,Bus 63 : Préparation des Jeux de Paris 2024 - Arrêt(s) non desservi(s),<p>La ligne 63 est déviée : les arrêts situés entre Iéna et Georges Mandel - Trocadéro ne sont plus desservis en direction de Porte de la Muette. Reprise estimée : lundi 16 septembre 2024 à 03h00. Raison : préparation des Jeux de Paris 2024.<br><a href='http://www.ratp.fr'>Plus d'informations sur le site ratp.fr</a></p>,La ligne 63 est déviée : les arrêts situés entre Iéna et Georges Mandel - Trocadéro ne sont plus desservis en direction de Porte de la Muette. Reprise estimée : lundi 16 septembre 2024 à 03h00. Raison : préparation des Jeux de Paris 2024. Plus d'informations sur le site ratp.fr,
